Date,SPY_ret,SPY_strat,SPY_eq,SPY_tgt,AAPL_ret,AAPL_strat,AAPL_eq,AAPL_tgt,MSFT_ret,MSFT_strat,MSFT_eq,MSFT_tgt,Portfolio_Strategy_Return,Portfolio_BuyHold_Return,Portfolio_Equity,BuyHold_Equity
2022-04-08,-0.0026738610009858776,-0.0026738610009858776,1.003665780130145,0,-0.011908932837389696,0.0,1.0,0,-0.014600026039138014,0.0,1.0098309529422322,0,-0.0008912870003286258,-0.009727606625837862,1.0045921141391583,0.9825142672458492
2022-04-11,-0.017092341370682607,-0.017092341370682607,0.986510781994088,0,-0.025515851416660795,0.0,1.0,1,-0.03943167573321027,-0.03943167573321027,0.9700116262604555,0,-0.01884133903463096,-0.02734662284018456,0.9856642535251458,0.9556458201443767
2022-04-12,-0.003705078943645801,-0.003705078943645801,0.9828556816680422,1,0.01152355957849771,0.0,1.0,1,-0.011217842819798873,-0.011217842819798873,0.9591301883036881,1,-0.004974307254481558,-0.0011331207283156546,0.9807612566783525,0.9545629580566429
2022-04-13,0.011453459776486152,0.011453459776486152,0.9941127796841179,0,0.016342325223313914,0.0,1.0,0,0.019712110009742156,0.019712110009742156,0.9780366680891951,0,0.010388523262076102,0.01583596500318074,0.9909499178078985,0.9696793836537606
2022-04-14,-0.012451768360592808,0.0,0.9941127796841179,1,-0.029988045539152575,0.0,1.0,0,-0.027084304093500933,-0.027084304093500933,0.9515472255560729,1,-0.00902810136450031,-0.023174705997748773,0.9820035215027856,0.9472073490255065
2022-04-18,0.0004112516103094155,0.0,0.9941127796841179,1,-0.001331146197280697,0.0,1.0,1,0.002465520043488656,0.002465520043488656,0.9538932843130074,1,0.0008218400144962187,0.0005152084855057915,0.9828105712911327,0.9476953582892579
2022-04-19,0.016142547365398885,0.0,0.9941127796841179,0,0.014115209155049824,0.0,1.0,0,0.017039982906684292,0.017039982906684292,0.9701476095725019,1,0.005679994302228097,0.015765913142377668,0.9883929297362358,0.9626366409934809
2022-04-20,-0.0007416308563849006,0.0,0.9941127796841179,0,-0.0010155593120716455,0.0,1.0,0,0.003715267280472778,0.003715267280472778,0.9737519672435755,0,0.0012384224268242594,0.0006526923706720774,0.9896169777069357,0.9632649465847867
2022-04-21,-0.014953647647333534,0.0,0.9941127796841179,0,-0.004843612928124408,0.0,1.0,0,-0.019381394067608637,-0.019381394067608637,0.9548792966423186,0,-0.006460464689202879,-0.01305955154768886,0.9832235921666244,0.9506851383607808
2022-04-22,-0.02743884010606823,-0.02743884010606823,0.9668354780749664,1,-0.027820960719899146,0.0,1.0,1,-0.02414394937525499,-0.02414394937525499,0.9318247392447074,1,-0.017194263160441075,-0.026467916733740788,0.9663177869773573,0.9255224832786428
2022-04-25,0.005797565304801466,0.005797565304801466,0.9724407698981049,0,0.006737073049536413,0.0,1.0,0,0.02441338369580426,0.02441338369580426,0.9545737341411312,0,0.010070316333535242,0.012316007350047379,0.9760489127709409,0.9369212249853368
2022-04-26,-0.028960813903148974,-0.028960813903148974,0.944278093729251,1,-0.037328094490043484,0.0,1.0,0,-0.03740385579047323,-0.03740385579047323,0.9188689958479428,1,-0.022121556564540734,-0.034564254727888565,0.95445719153732,0.9045372411049782
2022-04-27,0.002811862590937686,0.002811862590937686,0.9469332739764502,1,-0.001466963919012243,0.0,1.0,1,0.04810901433633097,0.04810901433633097,0.9630748775424015,1,0.016973625642422885,0.016484637669418805,0.9706577905981928,0.9194482097830895
2022-04-28,0.02525933177077344,0.02525933177077344,0.970852175708606,0,0.04515570448170658,0.0,1.0,0,0.02263238882671903,0.02263238882671903,0.9848715626401859,0,0.015963906865830824,0.031015808359733017,0.9861532811658955,0.9479656392544213
2022-04-29,-0.03695575002147211,0.0,0.970852175708606,1,-0.03660493241395457,0.0,1.0,1,-0.04181203044647441,0.0,0.9848715626401859,1,0.0,-0.0384575709606337,0.9861532811658955,0.9115091834145519
2022-05-02,0.006019428493099888,0.0,0.970852175708606,1,0.001966539156313729,0.0,1.0,1,0.025043175452993394,0.025043175452993394,1.009535873982048,0,0.008347725150997798,0.011009714367469003,0.994385417713823,0.921544639167271
2022-05-03,0.004584137026464097,0.0,0.970852175708606,1,0.00962249245433644,0.0,1.0,1,-0.009456121676961304,-0.009456121676961304,0.9999895799204161,1,-0.0031520405589871014,0.0015835026012797442,0.9912510745459238,0.9230039075005879
2022-05-04,0.0304527927873266,0.0,0.970852175708606,0,0.0410085348676934,0.0,1.0,0,0.029100777925608057,0.029100777925608057,1.0290900546136024,0,0.009700259308536019,0.033520701860209355,1.0008664670088843,0.9539436462997233
2022-05-05,-0.035542650129243514,0.0,0.970852175708606,0,-0.055716329061030634,0.0,1.0,1,-0.043554768430742685,0.0,1.0290900546136024,0,0.0,-0.044937915873672275,1.0008664670088843,0.9110754069740822
2022-05-06,-0.005968987755070487,0.0,0.970852175708606,0,0.004727050627778118,0.0,1.0,0,-0.009446577823555291,-0.009446577823555291,1.0193686753252482,0,-0.0031488592745184305,-0.0035628383169492204,0.9977148793516888,0.9078293926044848
2022-05-09,-0.032017185046099184,0.0,0.970852175708606,1,-0.03318907220737288,0.0,1.0,1,-0.0369453075008177,-0.0369453075008177,0.9817077861586557,1,-0.012315102500272568,-0.03405052158476326,0.9854279183464256,0.8769173282763233
2022-05-10,0.0023104205452100235,0.0,0.970852175708606,0,0.016112084885349764,0.0,1.0,0,0.018595642863510342,0.018595642863510342,0.9999632735463895,0,0.006198547621170114,0.012339382764690043,0.9915361402255265,0.8877379468429142
2022-05-11,-0.01588613935843408,0.0,0.970852175708606,0,-0.05184132127065377,0.0,1.0,0,-0.03320978369736016,-0.03320978369736016,0.9667547095266097,0,-0.011069927899120055,-0.03364574810881601,0.9805599066438581,0.8578693394968
2022-05-12,-0.0010437656923116823,0.0,0.970852175708606,1,-0.02689413555578346,0.0,1.0,1,-0.019957764059195804,-0.019957764059195804,0.9474604471307613,1,-0.006652588019731935,-0.015965221769096982,0.9740366455562897,0.8441732652428249
2022-05-13,0.02390780160168915,0.0,0.970852175708606,0,0.03191641554705327,0.0,1.0,0,0.022596372518516983,0.022596372518516983,0.9688696163406886,1,0.007532124172838994,0.026140196555753132,0.9813732105195152,0.8662401203233842
2022-05-16,-0.0040576373647805974,0.0,0.970852175708606,1,-0.010672383476116432,0.0,1.0,1,0.0014553201343949773,0.0014553201343949773,0.9702796318009527,1,0.00048510671146499246,-0.004424900235500684,0.9818492812503903,0.8624070942109651
2022-05-17,0.020570348472042754,0.0,0.970852175708606,0,0.02542258011503007,0.0,1.0,0,0.020344033990322252,0.020344033990322252,0.9900190336104286,0,0.006781344663440751,0.02211232085913169,0.9885075396341009,0.8814769165893492
2022-05-18,-0.040311475838662014,0.0,0.970852175708606,0,-0.05641925920764368,0.0,1.0,0,-0.04552953674064886,-0.04552953674064886,0.9449439256457209,0,-0.015176512246882953,-0.04742009059565152,0.9735054428527078,0.8396772013467068
2022-05-19,-0.006124781310272831,0.0,0.970852175708606,1,-0.024641233759076675,0.0,1.0,1,-0.003699631773334211,-0.003699631773334211,0.9414479810743829,0,-0.0012332105911114037,-0.011488548947561239,0.9723049056300773,0.8300305287188838
2022-05-20,0.00043650298051223224,0.0,0.970852175708606,1,0.0017470513705426516,0.0,1.0,1,-0.0022911887691081656,-0.0022911887691081656,0.9392909460334457,1,-0.0007637295897027219,-3.587813935109393e-05,0.9715623276034345,0.8300007487679087
2022-05-23,0.01871014164809104,0.0,0.970852175708606,0,0.04011932329917811,0.0,1.0,0,0.032031796700148885,0.032031796700148885,0.9693781226590795,0,0.010677265566716295,0.030287087215806013,0.9819359565898733,0.8551390538350268
2022-05-24,-0.0076338091942483866,0.0,0.970852175708606,1,-0.019215969111634146,0.0,1.0,1,-0.003951529742629578,-0.003951529742629578,0.9655475961755378,1,-0.0013171765808765261,-0.01026710268283737,0.9806425735439326,0.8463592533611981
2022-05-25,0.008835086716559193,0.0,0.970852175708606,1,0.0011402034452037135,0.0,1.0,1,0.011170189653914031,0.011170189653914031,0.9763329459446993,1,0.003723396551304677,0.007048493271892313,0.9842938947203286,0.8523248108641184
2022-05-26,0.019981308490939487,0.0,0.970852175708606,1,0.023199263395524916,0.0,1.0,1,0.012875222884178195,0.0,0.9763329459446993,1,0.0,0.018685264923547534,0.9842938947203286,0.868250725756027
2022-05-27,0.02454922381994984,0.0,0.970852175708606,0,0.0407568786071133,0.0,1.0,0,0.02760412137128454,0.02760412137128454,1.0032837590833406,0,0.00920137379042818,0.030970074599449227,0.9933507507652867,0.8951405155037171
2022-05-31,-0.005611227938961849,0.0,0.970852175708606,0,-0.005346323940721209,0.0,1.0,0,-0.005013611958184283,0.0,1.0032837590833406,1,0.0,-0.0053237212792891135,0.9933507507652867,0.890375036893376
2022-06-01,-0.008088345822882537,0.0,0.970852175708606,1,-0.0008733535200526887,0.0,1.0,1,0.002023077377271365,0.0,1.0032837590833406,1,0.0,-0.00231287398855462,0.9933507507652867,0.888315711630487
2022-06-02,0.019043279527748425,0.0,0.970852175708606,0,0.016811225602744173,0.0,1.0,0,0.007928713484510297,0.0,1.0032837590833406,0,0.0,0.014594406205000965,0.9933507507652867,0.9012801519643068
2022-06-03,-0.016411359611204324,-0.016411359611204324,0.954919171523732,1,-0.038555586395143226,0.0,1.0,1,-0.01660711770409351,0.0,1.0032837590833406,0,-0.005470453203734775,-0.023858021236813687,0.9879166719683304,0.8797773909584237
2022-06-06,0.0030447596335663185,0.0030447596335663185,0.957826670870506,1,0.005227536746976291,0.0,1.0,1,-0.004703140885514823,-0.004703140885514823,0.9985651742162227,1,-0.0005527937506495014,0.0011897184983425957,0.9873705578059039,0.8808240783948705
2022-06-07,0.0095923058398526,0.0095923058398526,0.9670144372390638,0,0.01758597005347662,0.0,1.0,0,0.013953356232832448,0.013953356232832448,1.012498509813762,0,0.00784855402422835,0.013710544042053888,0.995119988970776,0.892900655715005
2022-06-08,-0.010872125338893368,0.0,0.9670144372390638,0,-0.005043158936480996,0.0,1.0,0,-0.007669851873746469,-0.007669851873746469,1.0047327962211015,0,-0.002556617291248823,-0.007861712049706945,0.992575848000106,0.8858809278707791
2022-06-09,-0.023782920368984994,0.0,0.9670144372390638,0,-0.03595572707601846,0.0,1.0,0,-0.020783212348653435,-0.020783212348653435,0.9838512211635819,0,-0.006927737449551145,-0.026840619931218963,0.9856995431263957,0.8621033345814839
2022-06-10,-0.028995715367052033,0.0,0.9670144372390638,0,-0.03862896504806679,0.0,1.0,0,-0.044563512837996755,-0.044563512837996755,0.9400073546385799,0,-0.014854504279332251,-0.03739606441770519,0.9710574650448889,0.8298640627467563
2022-06-13,-0.03796831042187687,-0.03796831042187687,0.9302985329035345,0,-0.03828480297724279,0.0,1.0,1,-0.0424127391156891,-0.0424127391156891,0.9001390679394647,1,-0.02679368317918866,-0.03955528417160292,0.9450392589776901,0.7970385539210074
2022-06-14,-0.0030131909610411345,0.0,0.9302985329035345,1,0.006672768591087452,0.0,1.0,1,0.009204931315153209,0.009204931315153209,0.9084247862339335,1,0.003068310438384403,0.004288169648399842,0.9479389328006944,0.8004563904565359
2022-06-15,0.014256394070534917,0.0,0.9302985329035345,0,0.02011137000538965,0.0,1.0,0,0.029735426562242484,0.029735426562242484,0.9354371847523135,0,0.009911808854080828,0.02136773021272235,0.9573347223079562,0.8175603266548608
2022-06-16,-0.03309591392249034,0.0,0.9302985329035345,1,-0.03965100191484905,0.0,1.0,1,-0.02697019042676374,-0.02697019042676374,0.9102082657472679,1,-0.008990063475587914,-0.03323903542136771,0.9487282223870234,0.7903854099980748
2022-06-17,0.0021556284361188283,0.0,0.9302985329035345,1,0.011532823936461822,0.0,1.0,1,0.010940148842790487,0.010940148842790487,0.9201660796524812,1,0.0036467162809301623,0.008209533738457045,0.95218796504178,0.7968741056878383
2022-06-21,0.025173608920205703,0.0,0.9302985329035345,0,0.0327606012960826,0.0,1.0,0,0.024591112110996294,0.024591112110996294,0.9427939868779514,0,0.008197037370332097,0.027508440775761533,0.9599930853748081,0.8187948698298901
2022-06-22,-0.001812926834755424,0.0,0.9302985329035345,1,-0.003827234239232813,0.0,1.0,1,-0.0024040366209239217,-0.0024040366209239217,0.9405274756075099,1,-0.0008013455403079739,-0.002681399231637386,0.9592237991971165,0.8165993538950597
2022-06-23,0.009802482407632596,0.0,0.9302985329035345,1,0.021573705055927928,0.0,1.0,1,0.022636504028281657,0.022636504028281657,0.9618177295978089,1,0.007545501342760552,0.018004230497280727,0.9664616236619663,0.8313015968865168
2022-06-24,0.031793795723258134,0.0,0.9302985329035345,0,0.02451734686592566,0.0,1.0,0,0.03414990602881307,0.03414990602881307,0.9946637146804204,0,0.011383302009604357,0.03015368287266562,0.9774631482048031,0.8563684016105734
2022-06-27,-0.0038196212768732973,0.0,0.9302985329035345,0,0.0,0.0,1.0,0,-0.010496918347158268,0.0,0.9946637146804204,0,0.0,-0.004772179874677189,0.9774631482048031,0.8522816575590979
2022-06-28,-0.02043297969222624,0.0,0.9302985329035345,0,-0.02978969812246901,0.0,1.0,1,-0.03174885938714167,0.0,0.9946637146804204,1,0.0,-0.02732384573394564,0.9774631482048031,0.8289940450260816
2022-06-29,-0.0008143352447974594,0.0,0.9302985329035345,0,0.013023838641092134,0.0,1.0,0,0.014738008980987649,0.014738008980987649,1.009323077440443,0,0.004912669660329216,0.008982504125760774,0.9822651017570787,0.8364404874557595
2022-06-30,-0.008124203994691936,0.0,0.9302985329035345,1,-0.018027452535411492,0.0,1.0,1,-0.013179335655822744,-0.013179335655822744,0.9960208698176873,1,-0.004393111885274248,-0.013110330728642058,0.9779499012640596,0.8254744760303879
2022-07-01,0.01057634612587921,0.0,0.9302985329035345,1,0.01616419031976335,0.0,1.0,1,0.01070750259256359,0.01070750259256359,1.0066857658635078,1,0.00356916753085453,0.01248267967940205,0.9814403682984536,0.8357786094981975
2022-07-05,0.0018887394330524554,0.0,0.9302985329035345,1,0.018930529591639544,0.0,1.0,1,0.012597383458546885,0.012597383458546885,1.0193673724783514,1,0.0041991278195156285,0.011138884161079629,0.9855615618521714,0.8450882506137061
2022-07-06,0.0033772160792231443,0.0,0.9302985329035345,1,0.009607214039501155,0.0,1.0,1,0.012782866273475912,0.012782866273475912,1.0323978092842867,1,0.0042609554244919705,0.008589098797400071,0.9897609957353161,0.8523467970907491
2022-07-07,0.01497708037368306,0.0,0.9302985329035345,0,0.023999517813741544,0.0,1.0,1,0.008226631732251022,0.0,1.0323978092842867,0,0.0,0.01573440997322521,0.9897609957353161,0.8657579710355404
2022-07-08,-0.0008224969954466754,0.0,0.9302985329035345,0,0.00471447332599495,0.0,1.0,0,-0.0027569098499689026,-0.0027569098499689026,1.0295515815947844,0,-0.0009189699499896342,0.0003783554935264573,0.9888514351225635,0.8660855353199459
2022-07-11,-0.011423424250045722,-0.011423424250045722,0.9196713380829823,0,-0.014757794952700687,0.0,1.0,1,-0.011768811428023662,-0.011768811428023662,1.0174349831755718,0,-0.007730745226023128,-0.01265001021025669,0.9812068766112436,0.855129544455193
2022-07-12,-0.008849113833123479,-0.008849113833123479,0.911533061723225,0,0.00683395020235289,0.0,1.0,0,-0.04098145484413129,-0.04098145484413129,0.9757390173557227,0,-0.016610189559084925,-0.014332206158300628,0.9649088443940532,0.8428736515320074
2022-07-13,-0.005251589251641375,-0.005251589251641375,0.9067460644937636,0,-0.002536956716055805,0.0,1.0,1,-0.003745085038471596,-0.003745085038471596,0.9720847917603708,1,-0.002998891430037657,-0.0038445436687229253,0.9620151875298324,0.8396331869714767
2022-07-14,-0.002428518079486297,-0.002428518079486297,0.9045440152826375,1,0.020482653535089268,0.0,1.0,1,0.005381447983690446,0.005381447983690446,0.9773160155029658,1,0.0009843099680680496,0.007811861146431139,0.9629621086683507,0.8461922848420332
2022-07-15,0.019105132701845884,0.019105132701845884,0.9218254487292729,0,0.011449944363344011,0.0,1.0,0,0.010390435540505338,0.010390435540505338,0.9874707545647529,0,0.00983185608078374,0.013648504201898412,0.972429813532026,0.8577415437973137
2022-07-18,-0.008256887939754765,-0.008256887939754765,0.9142140392991011,1,-0.02064306520138892,0.0,1.0,1,-0.009621354312776331,-0.009621354312776331,0.9779699485615808,1,-0.005959414084177032,-0.012840435817973339,0.9666347016053896,0.8467277685557749
2022-07-19,0.027019183908185918,0.027019183908185918,0.938915356558369,1,0.026721828238634338,0.0,1.0,1,0.020766791053960842,0.020766791053960842,0.998279246140412,1,0.015928658320715588,0.024835934400260367,0.9820318954882088,0.867757043870505
2022-07-20,0.0063732444355768525,0.0,0.938915356558369,1,0.013510010342660417,0.0,1.0,1,0.010557586735349345,0.010557586735349345,1.0088186658676386,1,0.0035191955784497817,0.010146947171195539,0.9854878577927075,0.8765621287520917
2022-07-21,0.010183024888074543,0.0,0.938915356558369,0,0.015094108846263943,0.0,1.0,0,0.0097991315829693,0.0097991315829693,1.0187042127178312,0,0.0032663771943231,0.011692088439102596,0.9887068328566839,0.8868109706838292
2022-07-22,-0.009278171481132413,0.0,0.938915356558369,1,-0.008110680683123928,0.0,1.0,0,-0.016915934471290472,-0.016915934471290472,1.001471879009869,0,-0.0056386448237634905,-0.011434928878515604,0.9831318661913769,0.8766703503053722
2022-07-25,0.001214938741700644,0.001214938741700644,0.9400560812002294,0,-0.007398172511277057,0.0,1.0,0,-0.005876447200342194,-0.005876447200342194,0.9955867823902399,0,-0.0015538361528805167,-0.004019893656639535,0.9816042403546399,0.8731462287252156
2022-07-26,-0.011830936348617427,-0.011830936348617427,0.9289343375394188,1,-0.008826524528694368,0.0,1.0,1,-0.026774207510006587,-0.026774207510006587,0.9689307352843038,1,-0.012868381286208005,-0.01581055612910613,0.9689725827175978,0.8593413012670383
2022-07-27,0.025966487324059928,0.025966487324059928,0.9530554992400201,1,0.0342346540946441,0.0,1.0,1,0.06685198204411003,0.06685198204411003,1.0337056754015164,1,0.030939489789389985,0.04235104115427135,0.9989521000467877,0.8957353000825637
2022-07-28,0.012542220465602716,0.012542220465602716,0.9650089314274435,1,0.003571585546794376,0.0,1.0,1,0.028540362773533,0.028540362773533,1.0632080103785355,1,0.013694194413045238,0.014884722928643365,1.0126319443141483,0.9090680718416979
2022-07-29,0.01457876099546862,0.0,0.9650089314274435,0,0.0327934537774881,0.0,1.0,0,0.015665319572428782,0.015665319572428782,1.0798635036330815,0,0.005221773190809594,0.021012511448461835,1.0179196786531253,0.9281698751087027
2022-08-01,-0.002961328371714589,0.0,0.9650089314274435,0,-0.006153555512321773,0.0,1.0,0,-0.009724343550522319,0.0,1.0798635036330815,0,0.0,-0.006279742478186227,1.0179196786531253,0.9223412073170099
2022-08-02,-0.006597277991068906,0.0,0.9650089314274435,1,-0.009287436268580751,0.0,1.0,1,-0.011474182975748537,0.0,1.0798635036330815,1,0.0,-0.009119632411799397,1.0179196786531253,0.9139297945480235
2022-08-03,0.015659563005779642,0.0,0.9650089314274435,0,0.038247728834669426,0.0,1.0,0,0.027836299925135366,0.0,1.0798635036330815,1,0.0,0.027247863921861477,1.0179196786531253,0.9388324292240028
2022-08-04,-0.0006755507259615934,0.0,0.9650089314274435,0,-0.001926390740319306,0.0,1.0,0,0.004177357743958776,0.0,1.0798635036330815,0,0.0,0.000525138759225959,1.0179196786531253,0.9393254465210066
2022-08-05,-0.001690441349111782,0.0,0.9650089314274435,0,-0.0013888658768562712,0.0,1.0,0,-0.0026087991592006476,0.0,1.0798635036330815,0,0.0,-0.0018960354617229003,1.0179196786531253,0.937544452164304
2022-08-08,-0.0011607001350607549,0.0,0.9650089314274435,0,-0.0029031737967263327,0.0,1.0,1,-0.009154900991133919,0.0,1.0798635036330815,1,0.0,-0.004406258307640336,1.0179196786531253,0.933413389133173
2022-08-09,-0.003971027727110332,0.0,0.9650089314274435,1,0.0003034687664549285,0.0,1.0,1,0.007063290769029562,0.0,1.0798635036330815,1,0.0,0.0011319106027913861,1.0179196786531253,0.9344699296451202
2022-08-10,0.021003911465010017,0.0,0.9650089314274435,0,0.02619452931358568,0.0,1.0,0,0.024300442805704092,0.024300442805704092,1.1061046649410844,0,0.008100147601901364,0.023832961194766595,1.0261649782970956,0.9567411152160286
2022-08-11,0.0,0.0,0.9650089314274435,1,-0.004431652009125764,0.0,1.0,1,-0.007400880790304543,-0.007400880790304543,1.0979185161742557,1,-0.0024669602634348475,-0.003944177599810102,1.0236334700719083,0.9529675583405761
2022-08-12,0.016929147707905434,0.0,0.9650089314274435,1,0.021425567247476796,0.0,1.0,1,0.017037303859992248,0.0,1.0979185161742557,1,0.0,0.018464006271791494,1.0236334700719083,0.9705631573145904
2022-08-15,0.004120677582774457,0.0,0.9650089314274435,1,0.006333694541671209,0.0,1.0,0,0.005343952919358852,0.0,1.0979185161742557,0,0.0,0.005266108347934839,1.0236334700719083,0.9756742480595227
2022-08-16,0.0019588524419762443,0.0,0.9650089314274435,0,-0.0009238577608079446,0.0,1.0,1,-0.002589532450031906,0.0,1.0979185161742557,0,0.0,-0.0005181792562878688,1.0236334700719083,0.9751686739032841
2022-08-17,-0.007098119352947685,0.0,0.9650089314274435,1,0.008784451078181377,0.0,1.0,0,-0.002636558113052634,0.0,1.0979185161742557,0,0.0,-0.0003167421292729807,1.0236334700719083,0.9748597969011116
2022-08-18,0.0029065181084773073,0.0,0.9650089314274435,0,-0.0022916048781960185,0.0,1.0,0,-0.003947123867767632,0.0,1.0979185161742557,0,0.0,-0.0011107368791621146,1.0236334700719083,0.9737769841726811
2022-08-19,-0.013438095855385912,0.0,0.9650089314274435,0,-0.015101818457238125,0.0,1.0,0,-0.013854021515475545,0.0,1.0979185161742557,0,0.0,-0.014131311942699861,1.0236334700719083,0.9600162378467154
2022-08-22,-0.020822540745820683,0.0,0.9650089314274435,0,-0.023029349308195113,0.0,1.0,0,-0.029355268124405365,0.0,1.0979185161742557,0,0.0,-0.02440238605947372,1.0236334700719083,0.9365895509874163
2022-08-23,-0.0024191349227746795,-0.0024191349227746795,0.9626744446206379,1,-0.0020291902598497114,0.0,1.0,1,-0.004716470457163613,0.0,1.0979185161742557,0,-0.0008063783075915598,-0.0030549318799293346,1.0228080342467176,0.9337283337096961
2022-08-24,0.0032010573512351037,0.0032010573512351037,0.9657560207284369,1,0.0017940044327369176,0.0,1.0,1,-0.002351281129681193,0.0,1.0979185161742557,1,0.0010670191170783678,0.0008812602180969428,1.02389938997236,0.9345511913447044
2022-08-25,0.014117407083835243,0.0,0.9657560207284369,0,0.014922709424610492,0.0,1.0,0,0.011095272654810806,0.0,1.0979185161742557,0,0.0,0.013378463054418846,1.02389938997236,0.9470540499305727
2022-08-26,-0.03384899093029303,0.0,0.9657560207284369,0,-0.03769926875498919,0.0,1.0,0,-0.03858715333744078,0.0,1.0979185161742557,0,0.0,-0.03671180434090767,1.02389938997236,0.9122859869492573
2022-08-29,-0.006612146533450658,-0.006612146533450658,0.9593703004038183,0,-0.013690131724344856,0.0,1.0,0,-0.010668053168816694,-0.010668053168816694,1.0862058630686804,0,-0.0057600665674224505,-0.010323443808870736,1.018001661327776,0.9028680538253665
2022-08-30,-0.01097784454550288,-0.01097784454550288,0.9488384823844128,0,-0.015305548632350896,0.0,1.0,0,-0.008520796106258999,-0.008520796106258999,1.076950524380049,0,-0.006499546883920626,-0.011601396428037591,1.0113851118020671,0.8923935236107277
2022-08-31,-0.007609056087312882,-0.007609056087312882,0.941618717154149,1,-0.010635079140805415,0.0,1.0,1,-0.005704037657157102,-0.005704037657157102,1.0708075580340901,0,-0.004437697914823328,-0.0079827242950918,1.0068968902003397,0.8852697921490177
2022-09-01,0.0031379775454722925,0.0031379775454722925,0.9445734955449752,0,0.004706978394924732,0.0,1.0,0,-0.004092311952936578,-0.004092311952936578,1.0664254794650523,0,-0.0003181114691547619,0.0012508813291534822,1.0065765847513106,0.8863771596032805
2022-09-02,-0.010544502504256092,0.0,0.9445734955449752,0,-0.013611063275700275,0.0,1.0,0,-0.01666662469702418,-0.01666662469702418,1.0486517662314643,0,-0.0055555415656747265,-0.013607396825660182,1.0009845066956897,0.8743158738553571
2022-09-06,-0.00377309691547556,-0.00377309691547556,0.9410095282024944,1,-0.008215284543657941,0.0,1.0,1,-0.010973953376749224,-0.010973953376749224,1.0371439106403946,1,-0.004915683430741595,-0.007654111611960908,0.9960639837416967,0.8676237625727591
2022-09-07,0.01796472618386713,0.01796472618386713,0.9579145067130622,1,0.009254056561060153,0.0,1.0,0,0.019111678038819857,0.019111678038819857,1.0569654711404763,1,0.012358801407562328,0.015443486927915714,1.0083741407059859,0.8810228988084005
2022-09-08,0.006536395039172582,0.006536395039172582,0.964175814342693,1,-0.00961791504011067,0.0,1.0,1,0.001665984201944859,0.001665984201944859,1.0587263589173976,1,0.002734126413705814,-0.0004718452663310761,1.0111311630789879,0.8806071923240685
2022-09-09,0.015535261216864438,0.015535261216864438,0.9791545374774897,1,0.01883971744989621,0.0,1.0,1,0.022976923549379302,0.022976923549379302,1.0830526335259554,1,0.012837394922081247,0.019117300738713316,1.0241114531374562,0.8974420248524017
2022-09-12,0.010747552451495501,0.010747552451495501,0.9896780522271489,0,0.038508034174295824,0.0,1.0,0,0.00828100367157747,0.00828100367157747,1.0920213963606955,0,0.006342852041024323,0.019178863432456266,1.0306072405582254,0.914653942885593
